id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities
1955,保湿,25,27,有点干,33,36,功效,负面
1955,吸收,46,48,还好,48,50,使用体验,正面
1956,性价比,4,7,高很多,7,10,价格,正面
1956,物流,11,13,很快,13,15,物流,正面
1956,_, , ,点赞,16,18,整体,正面
1957,_, , ,还挺多的,2,6,整体,正面
1958,_, , ,还行吧,0,3,整体,正面
1958,味道,6,8,不是很喜欢,10,15,气味,负面
1959,_, , ,一如既往的好,0,6,整体,正面
1960,_, , ,可以,18,20,整体,正面
1961,味道,6,8,不一样,8,11,气味,负面
1961,_, , ,假的,15,17,真伪,负面
1962,精华液,2,5,很多,0,2,成分,正面
1962,物流速度,19,23,很快,23,25,物流,正面
1962,面膜纸,6,9,薄透,10,12,使用体验,正面
1963,包装,0,2,高档,2,4,包装,正面
1963,_, , ,好用,5,7,整体,正面
1963,_, , ,不卡粉,7,10,使用体验,正面
1963,遮瑕效果,11,15,不错,15,17,功效,正面
1964,_, , ,不错,20,22,整体,正面
1965,价位,14,16,很亲民,16,19,价格,正面
1965,_, , ,还可以,9,12,整体,正面
1966,物流,0,2,超快,2,4,物流,正面
1966,_, , ,有点味道,23,27,气味,负面
1966,_, , ,希望是正品,29,34,真伪,中性
1967,发货,20,22,快,22,23,物流,正面
1968,_, , ,水水嫩嫩的,5,10,使用体验,正面
1968,_, , ,很好,0,2,整体,正面
1968,价格,11,13,实惠,14,16,价格,正面
1969,_, , ,有点胶味,4,8,气味,负面
1969,_, , ,不好用,0,3,整体,负面
1970,_, , ,很细腻,2,5,使用体验,正面
1970,_, , ,自然,5,7,功效,正面
1970,_, , ,确实很好,8,12,整体,正面
1970,_, , ,满意,13,15,整体,正面
1971,_, , ,很好用,11,14,整体,正面
1971,遮瑕力,33,36,一般般,36,39,功效,中性
1971,提亮,42,44,蛮好,51,53,功效,正面
1972,包装,26,28,完好无损,30,34,包装,正面
1973,活动,0,2,_, , ,价格,正面
1973,_, , ,很便宜,5,8,价格,正面
1974,_, , ,很好,2,4,整体,正面
1975,物流,5,7,超级速度,7,11,物流,正面
1976,_, , ,挺好用,21,24,整体,正面
1976,_, , ,挺滋润,31,34,使用体验,正面
1976,保湿,28,30,_, , ,功效,中性
1977,礼品,0,2,很好,2,4,价格,正面
1978,_, , ,挺好的,6,9,整体,正面
1978,_, , ,不错,10,12,整体,正面
1979,_, , ,挺好的,0,3,整体,正面
1979,_, , ,喜欢,4,6,整体,正面
1979,速度,9,11,很快,11,13,物流,正面
1980,香味,8,10,太重,11,13,气味,负面
1980,_, , ,一般般,0,3,整体,中性
1981,物流小哥服务,0,6,特别好,6,9,物流,正面
1981,商家,10,12,不错,13,15,服务,正面
1981,_, , ,五星好评,17,21,整体,正面
1982,_, , ,还不错,5,8,整体,正面
1983,_, , ,很温和,3,6,整体,正面
1983,_, , ,不油腻,25,28,使用体验,正面
1983,_, , ,很不错,31,34,整体,正面
1983,保湿效果,35,39,很好,39,41,功效,正面
1983,_, , ,不错,42,44,整体,正面
1984,物流,0,2,很快,2,4,物流,正面
1985,_, , ,不错,0,2,整体,正面
1985,_, , ,补水多了,11,15,功效,正面
1986,_, , ,不错,0,2,整体,正面
1987,_, , ,蛮好,15,17,整体,正面
1988,_, , ,便宜,9,11,价格,正面
1988,活动,15,17,很划算,18,21,价格,正面
1989,味道,0,2,很喜欢,2,5,气味,正面
1989,_, , ,很舒服,10,13,使用体验,正面
1989,_, , ,不干燥,14,17,使用体验,正面
1989,_, , ,不蜕皮,18,21,使用体验,正面
1989,_, , ,很满意,24,27,整体,正面
1990,快递小哥,12,16,非常给力,16,20,物流,正面
1990,_, , ,非常不错,4,8,整体,正面
1990,快递,25,27,_, , ,物流,正面
1991,颜色,0,2,偏暗,2,4,功效,负面
1991,持久,5,7,可以,7,9,功效,正面
1992,_, , ,非常好,0,3,整体,正面
1992,_, , ,不油腻,14,17,使用体验,正面
1992,_, , ,清清爽爽的,17,22,使用体验,正面
1993,味道,0,2,好闻,2,4,气味,正面
1993,_, , ,好少,8,10,其他,负面
1994,速度,0,2,快,2,3,物流,正面
1994,_, , ,巨好用,8,11,整体,正面
1994,发货,4,6,快,2,3,物流,正面
1994,_, , ,便宜得多,17,21,价格,正面
1995,速度,32,34,太快了,34,37,物流,正面
1995,客服服务,38,42,很好,43,45,服务,正面
1995,_, , ,不错,12,14,整体,正面
1996,_, , ,好用,14,16,整体,中性
1997,清洁皮肤效果,4,10,很好,10,12,功效,正面
1997,_, , ,很实惠,0,3,价格,正面
1998,_, , ,很滑,0,2,使用体验,正面
1998,_, , ,很好用,3,6,整体,正面
1999,_, , ,挺显白的,0,4,使用体验,正面
1999,_, , ,很好,7,9,整体,正面
1999,_, , ,很满意,10,13,整体,正面
1999,物流,14,16,很给力,17,20,物流,正面
2000,_, , ,还可以,0,3,整体,正面
2001,_, , ,还不错,2,5,整体,正面
2001,_, , ,挺实惠的,6,10,价格,正面
2002,颜色,0,2,好,2,3,其他,正面
2002,_, , ,挺不错的,16,20,整体,正面
2003,_, , ,真的不错,4,8,整体,正面
2004,卸妆效果,0,4,很一般,4,7,功效,正面
2004,包装,11,13,很简陋,14,17,包装,正面
2005,_, , ,很不错,0,3,整体,正面
2006,_, , ,还不错,0,3,整体,正面
2007,_, , ,太失望了,0,4,整体,负面
2007,_, , ,坏的,9,11,包装,负面
2008,_, , ,还好,0,2,整体,正面
2008,售后,14,16,不错,16,18,服务,正面
2008,_, , ,过敏,9,11,使用体验,负面
2009,_, , ,特别温和,0,4,使用体验,正面
2009,_, , ,挺好的,5,8,整体,正面
2010,_, , ,还可以,5,8,整体,正面
2010,_, , ,挺干净的,9,13,功效,正面
2010,_, , ,有点疼,22,25,使用体验,负面
2011,_, , ,挺好,0,2,整体,正面
2011,_, , ,划算,3,5,价格,正面
2012,_, , ,非常好用,8,12,整体,正面
2013,_, , ,很满意,0,3,整体,正面
2013,_, , ,很好,8,10,整体,正面
2014,包装,4,6,_, , ,包装,正面
2015,_, , ,有点小贵,2,6,价格,负面
2016,_, , ,正品,22,24,真伪,正面
2016,包装,25,27,很好,28,30,包装,正面
2016,_, , ,很好用,36,39,整体,正面
2017,_, , ,巨好用,3,6,整体,正面
2018,效果,11,13,很不错,15,18,功效,正面
2019,香味,6,8,淡淡的,3,6,气味,正面
2019,_, , ,一点没问题,20,25,使用体验,正面
2019,_, , ,非常滋润,9,13,使用体验,正面
2019,_, , ,保湿,13,15,功效,正面
2019,_, , ,非常满意,26,30,整体,正面
2020,速度,0,2,真快,2,4,物流,正面
2020,_, , ,很好,14,16,整体,正面
2021,_, , ,一般般,5,8,整体,中性
2022,快递小哥,12,16,_, , ,物流,正面
2023,发货速度,0,4,快,4,5,物流,正面
2024,_, , ,还不错,8,11,整体,正面
2024,_, , ,比较干,12,15,使用体验,中性
2024,持妆效果,27,31,不错,31,33,功效,正面
2025,_, , ,挺好用,16,19,整体,正面
2026,_, , ,非常好用,0,4,整体,正面
2026,_, , ,很水润,12,15,使用体验,正面
2026,_, , ,一点刺激感都没有,16,24,使用体验,正面
2026,_, , ,很舒服,25,28,使用体验,正面
2026,_, , ,喜欢,29,31,整体,正面
2027,味道,14,16,有点刺鼻,16,20,气味,负面
2028,_, , ,不错,0,2,整体,正面
2028,_, , ,很舒服,3,6,使用体验,正面
2029,_, , ,很好用,0,3,整体,正面
2029,补水,7,9,好,13,14,功效,正面
2029,保湿效果,9,13,好,13,14,功效,正面
2029,精华,15,17,多,17,18,成分,正面
2029,_, , ,比较服帖,19,23,使用体验,正面
2029,_, , ,薄薄的,24,27,使用体验,正面
2029,_, , ,很舒服,28,31,使用体验,正面
2030,_, , ,很自然,2,5,功效,正面
2030,_, , ,很均匀,5,8,功效,正面
2030,_, , ,不干燥,9,12,使用体验,正面
2030,_, , ,好卸妆,13,16,功效,正面
2031,包装,0,2,挺不错,6,9,包装,正面
2031,味道,21,23,香香的,18,21,气味,正面
2031,_, , ,还可以,14,17,整体,正面
2032,_, , ,挺好用的,16,20,整体,正面
2032,_, , ,很清爽,22,25,使用体验,正面
2032,_, , ,很好推开,25,29,使用体验,正面
2033,_, , ,很实惠,0,3,价格,正面
2033,_, , ,还不错,17,20,整体,正面
2034,_, , ,好用,0,2,整体,正面
2034,_, , ,很自然,12,15,功效,正面
2035,味道,14,16,非常喜欢,8,12,气味,正面
2035,保湿效果,17,21,很好,21,23,功效,正面
2035,_, , ,很喜欢,25,28,整体,正面
2036,活动,8,10,_, , ,价格,正面
2037,_, , ,还不错,31,34,整体,正面
2037,_, , ,有点小贵,37,41,价格,负面
2038,发货,9,11,很快,11,13,物流,正面
2039,_, , ,超极好,11,14,整体,正面
2039,_, , ,很适合,15,18,整体,正面
2039,_, , ,赞赞,23,25,整体,中性
2040,_, , ,还行,2,4,整体,正面
2040,_, , ,很保湿,4,7,功效,正面
2041,_, , ,是正品,2,5,真伪,正面
2041,_, , ,蛮多的,16,19,其他,正面
2041,快递,26,28,给力,29,31,物流,正面
2041,_, , ,好评,32,34,整体,正面
2042,物流,17,19,这么快,20,23,物流,正面
2042,_, , ,非常喜欢,0,4,整体,正面
2042,_, , ,好的没话说,26,31,整体,正面
2042,_, , ,赞,33,34,整体,正面
2043,_, , ,应该还可以,17,22,整体,正面
2043,物流速度,33,37,挺快的,39,42,物流,正面
2044,价格,7,9,不贵,10,12,价格,正面
2044,_, , ,挺好用,2,5,整体,正面
2045,包装,14,16,新,13,14,包装,正面
2045,_, , ,挺好用,17,20,整体,正面
2046,包装,11,13,真心不错,13,17,包装,正面
2046,速度,19,21,快,22,23,物流,正面
2047,_, , ,可以,8,10,整体,正面
2048,_, , ,非常好,0,3,整体,正面
2048,_, , ,超级好,15,18,整体,正面
2049,活动,3,5,便宜,5,7,价格,正面
2049,补水,14,16,很好,20,22,功效,正面
2049,保湿效果,16,20,很好,20,22,功效,正面
2049,_, , ,很满足,23,26,整体,正面
2049,_, , ,很好用,11,14,整体,正面
2050,_, , ,很喜欢,0,3,整体,正面
2050,_, , ,很清爽,10,13,使用体验,正面
2050,_, , ,物有所值,14,18,整体,正面
2051,_, , ,听水嫩的,6,10,使用体验,正面
2051,_, , ,挺不错,13,16,整体,正面
2051,颜色,17,19,自然,20,22,功效,正面
2052,_, , ,很好用,0,3,整体,正面
2052,活动,29,31,最实惠,36,39,价格,正面
2053,快递小哥,13,17,点赞,17,19,物流,正面
2054,_, , ,一如既往的好,0,6,整体,正面
2055,_, , ,不会觉得紧绷,3,9,使用体验,正面
2055,_, , ,非常温和,9,13,使用体验,正面
2055,_, , ,便宜又实惠,22,27,价格,正面
2056,_, , ,很水润,2,5,使用体验,正面
2057,_, , ,特别的好用,0,5,整体,正面
2058,_, , ,还不错,9,12,整体,正面
2059,_, , ,不错,2,4,整体,正面
2059,价格,5,7,合适,7,9,价格,正面
2059,物流,10,12,给力,12,14,物流,正面
2060,保湿,20,22,很好,26,28,功效,正面
2060,美白效果,22,26,很好,26,28,功效,正面
2060,_, , ,不过敏,32,35,使用体验,正面
2060,_, , ,五星好评,43,47,整体,正面
2061,_, , ,不错,6,8,整体,正面
2061,_, , ,还可以,17,20,整体,正面
2062,物流,7,9,很快,9,11,物流,正面
2062,_, , ,可以,4,6,整体,正面
2063,_, , ,不错,2,4,整体,正面
2064,物流,8,10,超快,10,12,物流,正面
2064,_, , ,很好,15,17,整体,正面
2065,_, , ,修正肤色,0,4,功效,正面
2065,_, , ,物美价廉,14,18,价格,正面
2065,_, , ,非常好,5,8,整体,正面
2066,_, , ,不错,0,2,整体,正面
2066,_, , ,很舒服,5,8,使用体验,正面
2066,_, , ,不紧绷,9,12,使用体验,正面
2066,_, , ,滑滑的,13,16,使用体验,正面
2067,_, , ,一如既往的好,0,6,整体,正面
2068,_, , ,很不错,14,17,整体,正面
2068,_, , ,很喜欢,25,28,整体,正面
2069,_, , ,滑滑的,5,8,使用体验,正面
2070,保湿,8,10,不好,10,12,功效,负面
2070,包装,13,15,不好,10,12,包装,负面
2070,_, , ,差评,19,21,整体,负面
2070,_, , ,不好用,4,7,整体,负面
2071,_, , ,很划算,0,3,价格,正面
2072,_, , ,有些黏腻,12,16,使用体验,负面
2072,_, , ,还可以,28,31,整体,正面
2073,_, , ,挺麻烦的,6,10,服务,负面
2074,_, , ,还可以,3,6,整体,正面
2074,快递,8,10,超快,10,12,物流,正面
2075,_, , ,很好用,13,16,整体,正面
2076,_, , ,很好,17,19,整体,正面
2077,补水效果,37,41,_, , ,整体,中性
2077,_, , ,挺便宜,30,33,价格,正面
2078,精华液,23,26,很好,26,28,成分,正面
2078,_, , ,一般,31,33,整体,中性
2079,补水效果,18,22,特别好,22,25,功效,正面
2080,_, , ,真品,14,16,真伪,正面
2080,味道,19,21,没错,22,24,气味,正面
2080,_, , ,很便宜,28,31,价格,正面
2081,发货,0,2,很快,2,4,物流,正面
2082,_, , ,很好用,21,24,整体,正面
2083,_, , ,不错,11,13,整体,正面
2084,_, , ,非常好,0,3,整体,正面
2085,价格,2,4,合适,4,6,价格,正面
2085,_, , ,不错,9,11,整体,正面
2085,_, , ,好用,11,13,整体,正面
2086,_, , ,不错,0,2,整体,正面
2086,_, , ,很好用,3,6,整体,正面
2086,客服,7,9,很细心,10,13,服务,正面
2086,态度,14,16,非常好,17,20,服务,正面
2087,_, , ,不错,9,11,整体,正面
2088,发货,10,12,神速,12,14,物流,正面
2088,_, , ,上乘,17,19,整体,正面
2089,_, , ,太快了,0,3,物流,正面
2090,防晒,26,28,还算可以,33,37,功效,正面
2090,味道,18,20,不是很好,21,25,气味,负面
2091,_, , ,一如既往的好,0,6,整体,正面
2092,赠品,18,20,好多,16,18,价格,正面
2092,_, , ,棒棒哒,10,13,整体,正面
2092,_, , ,优秀,21,23,整体,正面
2093,赠品,20,22,_, , ,价格,负面
2094,速度,0,2,值得点赞,2,6,物流,正面
2094,_, , ,五星好评,11,15,整体,正面
2095,_, , ,非常好,0,3,整体,正面
2095,_, , ,是正品,4,7,真伪,正面
2095,_, , ,很自然,18,21,功效,正面
2095,_, , ,显肤色,21,24,功效,正面
2096,_, , ,好用,3,5,整体,正面
2096,_, , ,比较有气色,9,14,使用体验,正面
2097,泡沫,19,21,丰富,21,23,使用体验,正面
2097,_, , ,很好用,15,18,整体,正面
2097,泡沫,19,21,细腻,24,26,使用体验,正面
2098,_, , ,一如既往的好,0,6,整体,正面
2099,_, , ,挺满意的,0,4,整体,正面
2099,赠品,5,7,不少,7,9,价格,正面
2100,_, , ,挺好的,0,3,整体,正面
2100,_, , ,便宜,4,6,价格,正面
2100,_, , ,实惠,6,8,价格,正面
2100,_, , ,不错,26,28,整体,正面
2100,活动,14,16,_, , ,价格,正面
2101,_, , ,不会差,14,17,整体,正面
2101,_, , ,还不错,4,7,整体,正面
2102,_, , ,还不错,2,5,整体,正面
2102,包装,8,10,有点简陋,10,14,包装,负面
2103,_, , ,是真品,15,18,真伪,正面
2104,_, , ,很不错,0,3,整体,正面
2105,美白,15,17,_, , ,功效,正面
2105,_, , ,滋润,12,14,使用体验,正面
2106,隔离效果,0,4,很好,4,6,功效,正面
2107,快递小哥,12,16,辛苦了,16,19,物流,正面
2107,_, , ,便宜,2,4,价格,正面
2108,_, , ,价廉物美,0,4,价格,正面
2108,_, , ,不错,5,7,整体,正面
2109,_, , ,很喜欢用,11,15,整体,正面
2110,_, , ,不错,0,2,整体,正面
2110,_, , ,很喜欢,6,9,整体,正面
2111,_, , ,有一点点痒,7,12,使用体验,负面
2112,_, , ,蛮好的,4,7,整体,正面
2113,味道,10,12,太大了,12,15,气味,负面
2113,_, , ,不服帖,25,28,功效,负面
2113,_, , ,感觉不高,29,33,整体,负面
2114,_, , ,实惠,10,12,价格,正面
2114,_, , ,好用,12,14,整体,正面
2115,价格,17,19,很便宜,20,23,价格,正面
2115,_, , ,很好用,0,3,整体,正面
2116,物流,8,10,很给力,10,13,物流,正面
2116,快递小哥,14,18,很给力,10,13,物流,正面
2116,_, , ,不错,31,33,整体,正面
2117,味道,6,8,淡淡的,8,11,气味,正面
2117,外观,12,14,很喜欢,14,17,包装,正面
2117,_, , ,不错,3,5,整体,正面
2118,_, , ,好评,10,12,整体,正面
2118,_, , ,挺好的,0,3,整体,正面
2118,_, , ,挺便宜的,5,9,价格,正面
2119,活动,12,14,_, , ,价格,正面
2119,_, , ,物美价廉,27,31,价格,正面
2120,_, , ,不浮粉,13,16,使用体验,正面
2120,_, , ,很服帖,17,20,使用体验,正面
2121,_, , ,很好,0,2,整体,正面
2122,_, , ,还不错,0,3,整体,正面
2122,味道,10,12,香,12,13,气味,正面
2122,味道,10,12,不刺鼻,15,18,气味,正面
2122,_, , ,有点儿掉妆,21,26,使用体验,负面
2123,活动,17,19,_, , ,价格,正面
2123,_, , ,好好用,0,3,整体,正面
2124,_, , ,还可以,3,6,整体,正面
2125,_, , ,还不错,9,12,整体,正面
2125,_, , ,很补水,14,17,功效,正面
2126,_, , ,显白,26,28,使用体验,正面
2126,_, , ,挺好用的,0,4,整体,正面
2127,_, , ,有一点点白,17,22,功效,中性
2127,成膜速度,23,27,非常快,27,30,功效,正面
2127,_, , ,不油腻,33,36,使用体验,正面
2127,_, , ,很清爽,37,40,使用体验,正面
2127,_, , ,很喜欢,40,43,整体,正面
2128,香味,3,5,淡淡的,0,3,气味,正面
2128,_, , ,水润,6,8,使用体验,正面
2128,_, , ,不干燥,8,11,使用体验,正面
2129,_, , ,挺好的,10,13,整体,正面
2130,_, , ,效果明显,0,4,整体,正面
2130,_, , ,没有过敏反应,14,20,使用体验,正面
2130,_, , ,很赞,21,23,整体,正面
2131,_, , ,很好,12,14,整体,正面
2131,_, , ,很好用,38,41,整体,正面
2132,_, , ,量也多,6,9,其他,正面
2132,_, , ,便宜,0,2,价格,正面
2132,_, , ,好用,3,5,整体,正面
2133,活动,15,17,_, , ,价格,正面
2133,快递,33,35,好,35,36,物流,正面
2133,服务,37,39,好,35,36,服务,正面
2134,活动,0,2,很实惠,4,7,价格,正面
2134,_, , ,不错,8,10,整体,正面
2134,_, , ,很方便,11,14,整体,正面
2135,_, , ,很喜欢,0,3,整体,正面
2135,_, , ,很好用,11,14,整体,正面
2136,按压设计,0,4,很有新意,4,8,使用体验,正面
2136,按压设计,0,4,很方便,8,11,使用体验,正面
2137,_, , ,很好,5,7,整体,正面
2138,_, , ,划算,34,36,价格,正面
2139,快递小哥,2,6,给力,11,13,物流,正面
2140,_, , ,不错,0,2,整体,正面
2141,_, , ,很好吸收,0,4,使用体验,正面
2141,_, , ,真心不错,7,11,整体,正面
2141,价格,12,14,便宜,14,16,价格,正面
2141,_, , ,正品,17,19,真伪,正面
2142,_, , ,很好用,0,3,整体,正面
2142,_, , ,很满意,4,7,整体,正面
2143,活动,6,8,_, , ,价格,正面
2143,_, , ,好用,0,2,整体,正面
2143,_, , ,不贵,2,4,价格,正面
2144,活动价格,0,4,优惠,11,13,价格,正面
2144,_, , ,挺好用的,20,24,整体,正面
2145,_, , ,一般般,0,3,整体,中性
2145,_, , ,很干,10,12,使用体验,负面
2146,活动,3,5,_, , ,价格,正面
2146,价格,11,13,很便宜,13,16,价格,正面
2146,_, , ,挺滋润的,32,36,使用体验,正面
2146,_, , ,不干燥,37,40,使用体验,正面
2147,_, , ,真的,3,5,真伪,正面
2148,_, , ,滑滑的,19,22,使用体验,负面
2148,_, , ,没洗干净,29,33,使用体验,负面
2149,包装,6,8,太差了,8,11,包装,负面
2150,_, , ,好差,4,6,整体,负面
2150,_, , ,过敏了,13,16,使用体验,负面
2151,_, , ,还行,11,13,整体,正面
2151,味道,15,17,一般,17,19,气味,中性
2152,活动,30,32,_, , ,价格,正面
2152,_, , ,不错,25,27,整体,正面
2153,_, , ,非常不错,0,4,整体,正面
2153,_, , ,超级喜欢,5,9,整体,正面
2153,_, , ,还行,12,14,整体,正面
2154,_, , ,很好,5,7,整体,正面
2155,_, , ,好小,0,2,尺寸,负面
2156,_, , ,是正品,15,18,真伪,正面
2156,_, , ,非常的香,10,14,气味,正面
2157,精华,6,8,很多,8,10,成分,正面
2157,_, , ,特别好用,2,6,整体,正面
2158,_, , ,不错的,12,15,整体,正面
2159,_, , ,不错,10,12,整体,正面
2160,_, , ,很合适,5,8,整体,正面
2160,_, , ,非常不错,8,12,整体,正面
2160,_, , ,很清爽,21,24,使用体验,正面
2160,_, , ,棒棒哒,30,33,整体,正面
2161,_, , ,挺好用的,0,4,整体,正面
2161,_, , ,很划算,13,16,价格,正面
2162,_, , ,挺不错的,10,14,整体,正面
2162,_, , ,还可以,0,3,整体,正面
2163,补水效果,2,6,真不错,6,9,功效,正面
2163,_, , ,水灵灵,30,33,使用体验,正面
2164,_, , ,水水的,18,21,使用体验,正面
2164,_, , ,嫩嫩的,21,24,使用体验,正面
2165,_, , ,很好,0,2,整体,正面
2165,_, , ,非常满意,8,12,整体,正面
2165,_, , ,细腻,13,15,使用体验,正面
2165,_, , ,润泽,16,18,使用体验,正面
2165,_, , ,喜欢,18,20,整体,正面
2166,_, , ,挺划算的,4,8,价格,正面
2167,_, , ,还不错,16,19,整体,正面
2168,_, , ,没有免邮券,0,5,价格,负面
2169,_, , ,不错,2,4,整体,正面
2169,_, , ,喜欢,7,9,整体,正面
2169,_, , ,实惠,17,19,价格,正面
2170,优惠力度,11,15,大,15,16,价格,正面
2170,包装,17,19,好看,19,21,包装,正面
2171,_, , ,烂东西,0,3,整体,负面
2171,_, , ,抹不开,4,7,使用体验,负面
2172,_, , ,还可以,0,3,整体,正面
2173,_, , ,好,17,18,整体,正面
2174,_, , ,滋润,2,4,使用体验,正面
2174,_, , ,服帖,0,2,使用体验,正面
2174,_, , ,蛮好的,5,8,整体,正面
2175,_, , ,喜欢,12,14,整体,正面
2175,_, , ,还不错的,0,4,整体,正面
2176,物流,13,15,很快,15,17,物流,正面
