,id,ASP,OPI,A_start,O_start,text
4310,2029,精华,多,15.0,17.0,很好用的面膜，补水保湿效果好，精华多，比较服帖，薄薄的，很舒服，值得购买！
4311,2029,_,比较服帖,,19.0,很好用的面膜，补水保湿效果好，精华多，比较服帖，薄薄的，很舒服，值得购买！
4312,2029,_,薄薄的,,24.0,很好用的面膜，补水保湿效果好，精华多，比较服帖，薄薄的，很舒服，值得购买！
4313,2029,_,很舒服,,28.0,很好用的面膜，补水保湿效果好，精华多，比较服帖，薄薄的，很舒服，值得购买！
4314,2030,_,很自然,,2.0,涂上很自然很均匀，不干燥，好卸妆，值得拥有
4315,2030,_,很均匀,,5.0,涂上很自然很均匀，不干燥，好卸妆，值得拥有
4316,2030,_,不干燥,,9.0,涂上很自然很均匀，不干燥，好卸妆，值得拥有
4317,2030,_,好卸妆,,13.0,涂上很自然很均匀，不干燥，好卸妆，值得拥有
4318,2031,包装,挺不错,0.0,6.0,包装看起来还挺不错，试用了下还可以，香香的味道
4319,2031,_,还可以,,14.0,包装看起来还挺不错，试用了下还可以，香香的味道
4320,2031,味道,香香的,21.0,18.0,包装看起来还挺不错，试用了下还可以，香香的味道
4321,2032,_,挺好用的,,16.0,第一购买  特地用了再评论的  挺好用的  很清爽很好推开  ～
4322,2032,_,很清爽,,22.0,第一购买  特地用了再评论的  挺好用的  很清爽很好推开  ～
4323,2032,_,很好推开,,25.0,第一购买  特地用了再评论的  挺好用的  很清爽很好推开  ～
4324,2033,_,很实惠,,0.0,很实惠的CC霜，之前用过这家，感觉还不错，满意的话我会继续回购
4325,2033,_,还不错,,17.0,很实惠的CC霜，之前用过这家，感觉还不错，满意的话我会继续回购
4326,2034,_,好用,,0.0,好用，适合皮肤黄一点的，很自然
4327,2034,_,很自然,,12.0,好用，适合皮肤黄一点的，很自然
4328,2035,味道,非常喜欢,14.0,8.0,用了两年这个了！非常喜欢她的味道！保湿效果很好，我很喜欢
4329,2035,保湿效果,很好,17.0,21.0,用了两年这个了！非常喜欢她的味道！保湿效果很好，我很喜欢
4330,2035,_,很喜欢,,25.0,用了两年这个了！非常喜欢她的味道！保湿效果很好，我很喜欢
4331,2036,活动,_,8.0,,帮朋友买的，秒杀活动的时候买的好不好用我就不知道喽，要等朋友用过了才知道
4332,2037,_,还不错,,31.0,个人情况：33 以前没有固定的用一个品牌  整体描述：总体来说还不错！这款有点小贵。
4333,2037,_,有点小贵,,37.0,个人情况：33 以前没有固定的用一个品牌  整体描述：总体来说还不错！这款有点小贵。
4334,2038,发货,很快,9.0,11.0,看着很大一瓶，店家发货很快，谢谢
4335,2039,_,超极好,,11.0,用了几天，才追评，宝贝超极好。很适合我的皮肤。赞赞
4336,2039,_,很适合,,15.0,用了几天，才追评，宝贝超极好。很适合我的皮肤。赞赞
4337,2039,_,赞赞,,23.0,用了几天，才追评，宝贝超极好。很适合我的皮肤。赞赞
4338,2040,_,还行,,2.0,用着还行很保湿
4339,2040,_,很保湿,,4.0,用着还行很保湿
4340,2041,_,是正品,,2.0,应该是正品吧，买来送人的！份量还蛮多的，还送了小样，快递也给力，好评哦！
4341,2041,_,蛮的,,16.0,应该是正品吧，买来送人的！份量还蛮多的，还送了小样，快递也给力，好评哦！
4342,2041,快递,给力,26.0,29.0,应该是正品吧，买来送人的！份量还蛮多的，还送了小样，快递也给力，好评哦！
4343,2041,_,好评,,32.0,应该是正品吧，买来送人的！份量还蛮多的，还送了小样，快递也给力，好评哦！
4344,2042,_,非常喜欢,,0.0,非常喜欢，还没用，但是对于五一期间物流也这么快，真的好的没话说了，赞?
4345,2042,物流,这么快,17.0,20.0,非常喜欢，还没用，但是对于五一期间物流也这么快，真的好的没话说了，赞?
4346,2042,_,没话说,,28.0,非常喜欢，还没用，但是对于五一期间物流也这么快，真的好的没话说了，赞?
4347,2042,_,赞,,33.0,非常喜欢，还没用，但是对于五一期间物流也这么快，真的好的没话说了，赞?
4348,2043,_,应,,17.0,个人情况：给妈妈买的，还没开始用。应该还可以之前买过水乳感觉还行。物流速度倒是挺快的。
4349,2043,_,还可以,,19.0,个人情况：给妈妈买的，还没开始用。应该还可以之前买过水乳感觉还行。物流速度倒是挺快的。
4350,2043,_,还行,,30.0,个人情况：给妈妈买的，还没开始用。应该还可以之前买过水乳感觉还行。物流速度倒是挺快的。
4351,2043,物流速度,挺快的,33.0,39.0,个人情况：给妈妈买的，还没开始用。应该还可以之前买过水乳感觉还行。物流速度倒是挺快的。
4352,2044,_,挺好用的,,2.0,面膜挺好用的，价格也不贵，
4353,2044,价格,不贵,7.0,10.0,面膜挺好用的，价格也不贵，
4354,2045,新包装,_,13.0,,一直都用这个牌子的，现在是新包装，挺好用的，
4355,2045,_,挺好用的,,17.0,一直都用这个牌子的，现在是新包装，挺好用的，
4356,2046,包装,真心不错,11.0,13.0,虽然还没用 期待效果。包装真心不错  速度也快
4357,2046,速度,快,19.0,22.0,虽然还没用 期待效果。包装真心不错  速度也快
4358,2047,_,可以,,8.0,女友一直在用的，可以
4359,2048,_,非常好,,0.0,非常好，一直用这个牌子的隔离，超级好
4360,2048,_,超级好,,15.0,非常好，一直用这个牌子的隔离，超级好
4361,2049,活动,便宜,3.0,5.0,节日做活动便宜了很多，很好用补水保湿效果很好，很满足。
4362,2049,补水,很好用,14.0,11.0,节日做活动便宜了很多，很好用补水保湿效果很好，很满足。
4363,2049,保湿效果,很好,16.0,20.0,节日做活动便宜了很多，很好用补水保湿效果很好，很满足。
4364,2049,_,很满足,,23.0,节日做活动便宜了很多，很好用补水保湿效果很好，很满足。
4365,2050,_,很喜欢,,0.0,很喜欢，刚刚试了一下很清爽，物有所值
4366,2050,_,很清爽,,10.0,很喜欢，刚刚试了一下很清爽，物有所值
4367,2050,_,物有所值,,14.0,很喜欢，刚刚试了一下很清爽，物有所值
4368,2051,_,水嫩的,,7.0,搭配水乳一起听水嫩的，真的挺不错，颜色也自然，用完还会回购的。
4369,2051,_,挺不错,,13.0,搭配水乳一起听水嫩的，真的挺不错，颜色也自然，用完还会回购的。
4370,2051,颜色,自然,17.0,20.0,搭配水乳一起听水嫩的，真的挺不错，颜色也自然，用完还会回购的。
4371,2052,_,很好用,,0.0,很好用，我买的面膜基本上都是他家的，跟专柜的是一样的，遇到活动时候抢来用最实惠，卖家生意兴隆
4372,2052,活动,最实惠,29.0,36.0,很好用，我买的面膜基本上都是他家的，跟专柜的是一样的，遇到活动时候抢来用最实惠，卖家生意兴隆
4373,2053,快递小哥,点赞,13.0,17.0,东西还没来得及用，主要是给快递小哥点赞，风雨无阻。
4374,2054,_,一如既往的好,,0.0,一如既往的好！！！
4375,2055,_,不会觉得紧绷,,3.0,用后脸不会觉得紧绷非常温和的一款一直都用扇风便宜又实惠
4376,2055,_,非常温和,,9.0,用后脸不会觉得紧绷非常温和的一款一直都用扇风便宜又实惠
4377,2055,_,便宜又,,22.0,用后脸不会觉得紧绷非常温和的一款一直都用扇风便宜又实惠
4378,2055,_,实惠,,25.0,用后脸不会觉得紧绷非常温和的一款一直都用扇风便宜又实惠
4379,2056,_,很水润,,2.0,面膜很水润，还会继续购
4380,2057,_,特别的好用,,0.0,特别的好用，一次买了3盒，朋友也喜欢用在个牌子的，护肤品都是***的
4381,2058,_,还不错,,9.0,买东西送的，用了用还不错
4382,2059,_,不错,,2.0,商品不错，价格合适，物流给力，还会再买
4383,2059,价格,合适,5.0,7.0,商品不错，价格合适，物流给力，还会再买
4384,2059,物流,给力,10.0,12.0,商品不错，价格合适，物流给力，还会再买
4385,2060,保湿,_,20.0,,我的皮肤是敏感皮肤，用过之后再来评价的，保湿美白效果很好，关键是不过敏，还回来回购的。五星好评。
4386,2060,美白效果,很好,22.0,26.0,我的皮肤是敏感皮肤，用过之后再来评价的，保湿美白效果很好，关键是不过敏，还回来回购的。五星好评。
4387,2060,_,不过敏,,32.0,我的皮肤是敏感皮肤，用过之后再来评价的，保湿美白效果很好，关键是不过敏，还回来回购的。五星好评。
4388,2060,_,五星好评,,43.0,我的皮肤是敏感皮肤，用过之后再来评价的，保湿美白效果很好，关键是不过敏，还回来回购的。五星好评。
4389,2061,_,不错,,6.0,牌子的，感觉不错，给老婆买的，效果还可以。
4390,2061,_,还可以,,17.0,牌子的，感觉不错，给老婆买的，效果还可以。
4391,2062,_,可以,,4.0,面膜面膜可以，物流很快，
4392,2062,物流,很快,7.0,9.0,面膜面膜可以，物流很快，
4393,2063,_,不错,,2.0,看着不错，一直用的这家的护肤品！感觉不错
4394,2063,_,错,,19.0,看着不错，一直用的这家的护肤品！感觉不错
4395,2064,物流,超快,8.0,10.0,宝贝收到了，**物流超快，东西很好，值得购买
4396,2064,_,很好,,15.0,宝贝收到了，**物流超快，东西很好，值得购买
4397,2065,_,修正肤色,,0.0,修正肤色，非常好的一款产品，物美价廉。
4398,2065,_,非常好,,5.0,修正肤色，非常好的一款产品，物美价廉。
4399,2065,_,物美价廉,,14.0,修正肤色，非常好的一款产品，物美价廉。
4400,2066,_,不错,,0.0,不错，洗后很舒服，不紧绷，滑滑的
4401,2066,_,很舒服,,5.0,不错，洗后很舒服，不紧绷，滑滑的
4402,2066,_,不紧绷,,9.0,不错，洗后很舒服，不紧绷，滑滑的
4403,2066,_,滑滑的,,13.0,不错，洗后很舒服，不紧绷，滑滑的
4404,2067,_,一如既往的好,,0.0,一如既往的好
4405,2068,_,很不错,,14.0,宝贝收到了，之前一直用这款，很不错哦，装不容易花，很喜欢！
4406,2068,_,很喜欢,,25.0,宝贝收到了，之前一直用这款，很不错哦，装不容易花，很喜欢！
4407,2069,_,滑滑的,,5.0,洗了感觉脸滑滑的，
4408,2070,_,不好用,,4.0,这个面膜不好用，保湿不好，包装也不好，差评
4409,2070,保湿,不好,8.0,10.0,这个面膜不好用，保湿不好，包装也不好，差评
4410,2070,包装,不,13.0,16.0,这个面膜不好用，保湿不好，包装也不好，差评
4411,2070,_,差评,,19.0,这个面膜不好用，保湿不好，包装也不好，差评
4412,2071,_,很划算,,0.0,很划算的一次购物哦，买一送一耶！下次还来你们家买！
4413,2072,_,有些黏腻,,12.0,今天试了一下，刚上脸觉得有些黏腻，但是等一会就好了，肤感还可以。
4414,2072,_,还可以,,28.0,今天试了一下，刚上脸觉得有些黏腻，但是等一会就好了，肤感还可以。
4415,2073,_,挺麻烦的,,6.0,不能改地址还挺麻烦的
4416,2074,_,还可以,,3.0,看上去还可以吧，快递超快的，还没用到时用过看效果怎么样，再评价
4417,2074,快递,超快,8.0,10.0,看上去还可以吧，快递超快的，还没用到时用过看效果怎么样，再评价
4418,2075,_,很好用,,13.0,宝贝收到了，刚用了两次感觉很好用，
4419,2076,_,很好,,17.0,上午拍的，下午几天送达！已经用过，很好呦！
4420,2077,_,错,,19.0,东西收到几天了，还没有用，看评论效果不错，具体不知道，东西是挺便宜的，希望补水效果好
4421,2077,_,挺便宜的,,30.0,东西收到几天了，还没有用，看评论效果不错，具体不知道，东西是挺便宜的，希望补水效果好
4422,2077,补水效果,_,37.0,,东西收到几天了，还没有用，看评论效果不错，具体不知道，东西是挺便宜的，希望补水效果好
4423,2078,精华液,很好,23.0,26.0,昨天买今天就到了**就是给力啊！我先用裙带藻的精华液很好，效果一般吧
4424,2078,_,一般,,31.0,昨天买今天就到了**就是给力啊！我先用裙带藻的精华液很好，效果一般吧
4425,2079,补水效果,特别好,18.0,22.0,一直用***，感觉这个是最适合我的，补水效果特别好
4426,2080,_,是真品,,13.0,还没用，不知道真假，验证了是真品，闻着味道也没错。双十一很便宜。
4427,2080,味道,没错,19.0,22.0,还没用，不知道真假，验证了是真品，闻着味道也没错。双十一很便宜。
4428,2080,_,很便宜,,28.0,还没用，不知道真假，验证了是真品，闻着味道也没错。双十一很便宜。
4429,2081,发货,很快,0.0,2.0,发货很快，东西还没有用，看着不错
4430,2081,_,不错,,14.0,发货很快，东西还没有用，看着不错
4431,2082,_,很好用,,21.0,买错了，要的是粉底液，结果买到隔离霜，但也很好用
4432,2083,_,不错,,11.0,宝贝到了，试了一下感觉不错哦。
4433,2084,_,非常好,,0.0,非常好，跟店里买的一样，还送了一罐面膜。
4434,2085,价格,合适,2.0,4.0,商品价格合适，东西不错好用
4435,2085,_,不错,,9.0,商品价格合适，东西不错好用
4436,2085,_,好用,,11.0,商品价格合适，东西不错好用
4437,2086,_,不错,,0.0,不错，很好用，客服也很细心，态度也非常好，我的问题都一一做了回答
4438,2086,_,很好用,,3.0,不错，很好用，客服也很细心，态度也非常好，我的问题都一一做了回答
4439,2086,客服,很细心,7.0,10.0,不错，很好用，客服也很细心，态度也非常好，我的问题都一一做了回答
4440,2086,态度,非常好,14.0,17.0,不错，很好用，客服也很细心，态度也非常好，我的问题都一一做了回答
4441,2087,_,还好,,6.0,用了这么久，还好，不错
4442,2087,_,不错,,9.0,用了这么久，还好，不错
4443,2088,发货,神速,10.0,12.0,****，值得信赖，发货神速，质量上乘。
4444,2088,_,上乘,,17.0,****，值得信赖，发货神速，质量上乘。
4445,2089,_,太快了,,0.0,太快了，早上下单，下午就到了
4446,2090,味道,不是很好,18.0,21.0,感觉上脸有点腻 抹多了会会有点假白 味道也不是很好 防晒力度感觉也还算可以
4447,2090,防晒力度,还算可以,26.0,33.0,感觉上脸有点腻 抹多了会会有点假白 味道也不是很好 防晒力度感觉也还算可以
4448,2091,_,一如既往的好,,0.0,一如既往的好
4449,2092,_,棒棒哒,,10.0,一直用这个牌子，效果棒棒哒，还有好多赠品，优秀优秀优秀
4450,2092,赠品,好多,18.0,16.0,一直用这个牌子，效果棒棒哒，还有好多赠品，优秀优秀优秀
4451,2092,_,优秀,,21.0,一直用这个牌子，效果棒棒哒，还有好多赠品，优秀优秀优秀
