,id,ASP,OPI,A_start,O_start,text
3016,1406,活动,_,12.0,,这款面膜用了好几年了，有活动多囤一点，
3017,1407,包装,完整,5.0,7.0,宝贝到了，包装完整，打开后宝贝也很漂亮，味道也是很不错，满意。
3018,1407,_,很漂亮,,16.0,宝贝到了，包装完整，打开后宝贝也很漂亮，味道也是很不错，满意。
3019,1407,味道,很不错,20.0,24.0,宝贝到了，包装完整，打开后宝贝也很漂亮，味道也是很不错，满意。
3020,1407,_,满意,,28.0,宝贝到了，包装完整，打开后宝贝也很漂亮，味道也是很不错，满意。
3021,1408,_,超级划算,,7.0,拍一发了三个，超级划算，而且还很好用，好服帖不卡粉，值得信赖
3022,1408,_,很好用,,15.0,拍一发了三个，超级划算，而且还很好用，好服帖不卡粉，值得信赖
3023,1408,_,好服帖,,19.0,拍一发了三个，超级划算，而且还很好用，好服帖不卡粉，值得信赖
3024,1408,_,不卡粉,,22.0,拍一发了三个，超级划算，而且还很好用，好服帖不卡粉，值得信赖
3025,1409,_,是正品,,11.0,特意用了几天才来评价，是正品，好用，而且比实体店便宜好多，以后会多多回购的
3026,1409,_,好用,,15.0,特意用了几天才来评价，是正品，好用，而且比实体店便宜好多，以后会多多回购的
3027,1409,_,便宜好多,,24.0,特意用了几天才来评价，是正品，好用，而且比实体店便宜好多，以后会多多回购的
3028,1410,_,真心划算,,0.0,真心划算，据说是挺不错的！可以试用一下哈
3029,1410,_,挺不错的,,8.0,真心划算，据说是挺不错的！可以试用一下哈
3030,1411,_,不错,,0.0,不错不错，好的好的，很不错
3031,1411,_,好的,,5.0,不错不错，好的好的，很不错
3032,1411,_,很不错,,10.0,不错不错，好的好的，很不错
3033,1412,_,不错,,4.0,这个用着不错哦，比较自然
3034,1412,_,比较自然,,8.0,这个用着不错哦，比较自然
3035,1413,_,棒棒哒,,0.0,棒棒哒，一直在用***
3036,1414,_,挺好用的,,9.0,一直在用这款面膜，挺好用的
3037,1415,_,超级喜欢,,0.0,超级喜欢，回购很多次了
3038,1416,_,太划算了,,3.0,真的是太划算了，囤了一大箱，能用三个月了。
3039,1417,_,是正品,,23.0,买一送一，还没开始用，***应该不会差的，希望是正品
3040,1418,产品,一流,2.0,0.0,一流产品，三流快递，直接下降成二流产品！得不偿失！
3041,1418,快递,三流,7.0,5.0,一流产品，三流快递，直接下降成二流产品！得不偿失！
3042,1419,_,很划算,,6.0,很大一瓶子，很划算，期待后期使用效果哦
3043,1420,_,不错,,6.0,送人的，应该不错吧
3044,1421,_,还不错,,0.0,还不错 很温和
3045,1421,_,很温和,,3.0,还不错 很温和
3046,1422,_,还不错,,8.0,送给婆婆的，她说还不错，补水效果还可以。
3047,1422,补水效果,还可以,12.0,16.0,送给婆婆的，她说还不错，补水效果还可以。
3048,1423,_,超级好用,,0.0,超级好用，物有所值，已经试过了，皮肤滑滑的。
3049,1423,_,滑滑的,,18.0,超级好用，物有所值，已经试过了，皮肤滑滑的。
3050,1424,物流,超快,15.0,17.0,宝贝早上下单下午就收到了，**物流超快，东西很好，值得购买
3051,1424,_,很好,,22.0,宝贝早上下单下午就收到了，**物流超快，东西很好，值得购买
3052,1425,_,不错,,0.0,不错，还没用呢，等现在的用完了在拆，现在用的也是***的挺好用的，看见3.8节有活动就又入手了一只哦
3053,1425,_,挺好用的,,28.0,不错，还没用呢，等现在的用完了在拆，现在用的也是***的挺好用的，看见3.8节有活动就又入手了一只哦
3054,1425,活动,_,40.0,,不错，还没用呢，等现在的用完了在拆，现在用的也是***的挺好用的，看见3.8节有活动就又入手了一只哦
3055,1426,_,还不知道,,2.0,效果还不知道，收到就用了，补水可以就是味道太香了，
3056,1426,补水,可以,13.0,15.0,效果还不知道，收到就用了，补水可以就是味道太香了，
3057,1426,味道,太香了,19.0,21.0,效果还不知道，收到就用了，补水可以就是味道太香了，
3058,1427,包装,好,2.0,5.0,都说包装不好，我觉得很好呀！面膜也很好用，比***的好！
3059,1427,_,很好,,10.0,都说包装不好，我觉得很好呀！面膜也很好用，比***的好！
3060,1427,_,很好用,,17.0,都说包装不好，我觉得很好呀！面膜也很好用，比***的好！
3061,1428,量,很好,8.0,9.0,洁面乳收到了，质量很好，有一股淡淡的香味，清洁效果也好！
3062,1428,香味,淡淡的,18.0,15.0,洁面乳收到了，质量很好，有一股淡淡的香味，清洁效果也好！
3063,1428,清洁效果,好,21.0,26.0,洁面乳收到了，质量很好，有一股淡淡的香味，清洁效果也好！
3064,1429,_,还行,,12.0,给女朋友买的隔离，用起来还行，没有过敏。
3065,1429,_,没有过敏,,15.0,给女朋友买的隔离，用起来还行，没有过敏。
3066,1430,_,很补水,,28.0,第一次买***的面膜，看评论说用着不错买来试试，用了确实很补水，精华液也很多，好评
3067,1430,精华液,很多,32.0,36.0,第一次买***的面膜，看评论说用着不错买来试试，用了确实很补水，精华液也很多，好评
3068,1430,_,好评,,39.0,第一次买***的面膜，看评论说用着不错买来试试，用了确实很补水，精华液也很多，好评
3069,1431,_,不错,,0.0,不错，比~便宜，希望是正品！！！！
3070,1431,_,便宜,,5.0,不错，比~便宜，希望是正品！！！！
3071,1431,_,是正品,,10.0,不错，比~便宜，希望是正品！！！！
3072,1432,_,好,,0.0,好，不错价格实惠物流快666666
3073,1432,价格,不错,4.0,2.0,好，不错价格实惠物流快666666
3074,1432,物流,实惠,8.0,6.0,好，不错价格实惠物流快666666
3075,1432,_,快,,10.0,好，不错价格实惠物流快666666
3076,1433,_,挺好用的,,9.0,之前用过一次，觉得挺好用的，洗完不紧绷
3077,1433,_,不紧绷,,16.0,之前用过一次，觉得挺好用的，洗完不紧绷
3078,1434,_,不错,,10.0,大品牌值得信赖，东西不错，还会购买。
3079,1435,隔离效果,挺不错的,0.0,4.0,隔离效果挺不错的，一直在用，值得购买
3080,1436,_,好用,,13.0,一直在用这种牌子的护肤品，好用又实惠。值得购买
3081,1436,_,实惠,,16.0,一直在用这种牌子的护肤品，好用又实惠。值得购买
3082,1437,味道,挺淡,6.0,8.0,看测评入的，味道挺淡蛮好闻，涂上去还是觉得有点黏黏的，挺小只方便携带~好用的话会回购~
3083,1437,_,蛮好闻,,10.0,看测评入的，味道挺淡蛮好闻，涂上去还是觉得有点黏黏的，挺小只方便携带~好用的话会回购~
3084,1437,_,有点黏黏的,,21.0,看测评入的，味道挺淡蛮好闻，涂上去还是觉得有点黏黏的，挺小只方便携带~好用的话会回购~
3085,1437,_,挺小只,,27.0,看测评入的，味道挺淡蛮好闻，涂上去还是觉得有点黏黏的，挺小只方便携带~好用的话会回购~
3086,1438,_,很满意,,0.0,很满意的一次购物
3087,1439,_,还不错,,21.0,一直用这个牌子的BB霜，这次入手这个，感觉还不错
3088,1440,_,微,,9.0,一直用***隔离，微微改善肤色，不干
3089,1440,_,改善肤色,,11.0,一直用***隔离，微微改善肤色，不干
3090,1440,_,不干,,16.0,一直用***隔离，微微改善肤色，不干
3091,1441,物流,好快,0.0,2.0,物流好快啊，昨天拍，今天就到了。很好用，又实惠
3092,1441,_,很好用,,16.0,物流好快啊，昨天拍，今天就到了。很好用，又实惠
3093,1441,_,实惠,,21.0,物流好快啊，昨天拍，今天就到了。很好用，又实惠
3094,1442,_,卸不掉,,18.0,刚收到货，打开试用了一下，卸口红，都卸不掉，这还是卸装水吗？
3095,1443,_,不错,,20.0,宝贝儿收到了就迫不及待的试用了一下，效果不错，大爱！值得推荐
3096,1443,_,大爱,,23.0,宝贝儿收到了就迫不及待的试用了一下，效果不错，大爱！值得推荐
3097,1444,味道,挺好的,0.0,2.0,味道挺好的速度也快
3098,1444,速度,快,5.0,8.0,味道挺好的速度也快
3099,1445,_,还不错,,0.0,还不错，很划算，持久力也可以
3100,1445,_,很划算,,4.0,还不错，很划算，持久力也可以
3101,1445,持久力,可以,8.0,12.0,还不错，很划算，持久力也可以
3102,1446,保湿,很好,9.0,11.0,一直用的***哦，保湿很好，会一直种草的
3103,1447,_,挺好的,,16.0,买给妈妈的，还不知道怎么样，应该挺好的吧，试试看
3104,1448,装,还可以,7.0,0.0,还可以这个新包装第一次用
3105,1449,送货,快,2.0,6.0,**送货就是快！给婆婆买的，婆婆很喜欢，卸妆水自己用了，出去玩的时候正好小样装带着，很方便！
3106,1449,_,很喜欢,,16.0,**送货就是快！给婆婆买的，婆婆很喜欢，卸妆水自己用了，出去玩的时候正好小样装带着，很方便！
3107,1449,_,很方便,,42.0,**送货就是快！给婆婆买的，婆婆很喜欢，卸妆水自己用了，出去玩的时候正好小样装带着，很方便！
3108,1450,礼品,一如既往的好,17.0,4.0,回购的，一如既往的好～感谢店家送的礼品。好评
3109,1450,_,好评,,20.0,回购的，一如既往的好～感谢店家送的礼品。好评
3110,1451,_,挺好的,,0.0,挺好的，一直用这个
3111,1452,_,不过敏,,7.0,这个用了主要是不过敏，我是过敏肤质，试了一张保湿照顾还不错，天气干燥，这个必备
3112,1452,保湿照顾,还不错,22.0,26.0,这个用了主要是不过敏，我是过敏肤质，试了一张保湿照顾还不错，天气干燥，这个必备
3113,1453,_,可以,,0.0,可以，补水效果很好
3114,1453,补水效果,很好,3.0,7.0,可以，补水效果很好
3115,1454,上妆效果,还好,0.0,5.0,上妆效果：还好吧
3116,1455,_,挺好,,5.0,媳妇说用的挺好。
3117,1456,_,不好用,,0.0,不好用很烂
3118,1456,_,很烂,,3.0,不好用很烂
3119,1457,_,很薄,,2.0,面膜很薄很服帖，价钱美丽
3120,1457,_,很服帖,,4.0,面膜很薄很服帖，价钱美丽
3121,1457,价钱,美丽,8.0,10.0,面膜很薄很服帖，价钱美丽
3122,1458,_,很不错,,8.0,使用了才来评价，很不错??
3123,1459,_,是正品,,4.0,买好几次是正品
3124,1460,活动,挺合适的,4.0,8.0,这个吧，活动时候挺合适的，不错啊，好用，买了好多了
3125,1460,_,不错,,13.0,这个吧，活动时候挺合适的，不错啊，好用，买了好多了
3126,1460,_,好用,,17.0,这个吧，活动时候挺合适的，不错啊，好用，买了好多了
3127,1461,_,好,,3.0,功能性好，没有过敏的情况，比较温和，价格实惠
3128,1461,_,没有过敏,,5.0,功能性好，没有过敏的情况，比较温和，价格实惠
3129,1461,_,比较温和,,13.0,功能性好，没有过敏的情况，比较温和，价格实惠
3130,1461,价格,实惠,18.0,20.0,功能性好，没有过敏的情况，比较温和，价格实惠
3131,1462,_,很好,,7.0,买回来就用了，很好喜欢
3132,1462,_,喜欢,,9.0,买回来就用了，很好喜欢
3133,1463,_,正品,,0.0,正品，用***六七年了，很不错，你家的忠实粉丝哟！
3134,1463,_,很不错,,12.0,正品，用***六七年了，很不错，你家的忠实粉丝哟！
3135,1464,_,挺好,,2.0,东西挺好！
3136,1465,质,不错,2.0,4.0,宝贝质量不错，客服服务态度也不错。但是物流应该改进，到件几天也不派送，打客服电话也是敷衍了事
3137,1465,客服服务态度,不错,7.0,14.0,宝贝质量不错，客服服务态度也不错。但是物流应该改进，到件几天也不派送，打客服电话也是敷衍了事
3138,1465,物流,应该改进,19.0,21.0,宝贝质量不错，客服服务态度也不错。但是物流应该改进，到件几天也不派送，打客服电话也是敷衍了事
3139,1465,客服,敷衍了事,36.0,42.0,宝贝质量不错，客服服务态度也不错。但是物流应该改进，到件几天也不派送，打客服电话也是敷衍了事
3140,1466,_,非常好用,,2.0,宝贝非常好用，第一次评价，买了好几次了，扫了一下，是正品
3141,1466,_,是正品,,25.0,宝贝非常好用，第一次评价，买了好几次了，扫了一下，是正品
3142,1467,包装,还不错,14.0,2.0,感觉还不错吧就是收到货时觉得包装太简陋了点
3143,1467,_,太简陋了,,16.0,感觉还不错吧就是收到货时觉得包装太简陋了点
3144,1468,客服,热心,7.0,9.0,发生点小意外，客服热心的又补发了一支～～～ 还没用，用过后会追加评论的
3145,1469,_,有些油,,0.0,有些油 适合干皮
3146,1470,_,是正品,,10.0,扫了二维码，上面显示是正品，没有用过，打开很香，希望用了之后与期的好
3147,1470,_,很香,,21.0,扫了二维码，上面显示是正品，没有用过，打开很香，希望用了之后与期的好
3148,1471,_,是正品,,0.0,是正品，很多次回顾了，一直相信**
3149,1472,上妆,很好,5.0,9.0,上妆效果：上妆效果很好，也不油腻，但是刚开始的时候是有点干，涂完之后会好一些 持久情况：上妆后很持久，比之前用的bb持久多了，爱上了
3150,1472,_,不油腻,,13.0,上妆效果：上妆效果很好，也不油腻，但是刚开始的时候是有点干，涂完之后会好一些 持久情况：上妆后很持久，比之前用的bb持久多了，爱上了
3151,1472,_,有点干,,26.0,上妆效果：上妆效果很好，也不油腻，但是刚开始的时候是有点干，涂完之后会好一些 持久情况：上妆后很持久，比之前用的bb持久多了，爱上了
3152,1472,_,很持久,,46.0,上妆效果：上妆效果很好，也不油腻，但是刚开始的时候是有点干，涂完之后会好一些 持久情况：上妆后很持久，比之前用的bb持久多了，爱上了
3153,1473,_,还可以,,2.0,看着还可以，用后再来看
3154,1474,_,很好,,0.0,很好 妈妈用的 很喜欢
3155,1474,_,很喜欢,,6.0,很好 妈妈用的 很喜欢
3156,1475,包装,很精美,0.0,2.0,包装很精美，图案也漂亮，很喜欢！拒绝不了卡哇伊的东西?
3157,1475,图案,漂亮,6.0,9.0,包装很精美，图案也漂亮，很喜欢！拒绝不了卡哇伊的东西?
3158,1475,_,很喜欢,,12.0,包装很精美，图案也漂亮，很喜欢！拒绝不了卡哇伊的东西?
3159,1476,物流,很快,0.0,2.0,物流很快，货收到就赶快打开看看，体验一下，感觉效果还不错，喜欢的亲们赶快下单
3160,1476,_,还不错,,25.0,物流很快，货收到就赶快打开看看，体验一下，感觉效果还不错，喜欢的亲们赶快下单
3161,1477,_,很舒服,,2.0,用着很舒服给妈妈买的
3162,1478,_,还好,,0.0,还好吧，本来想买***的1，这个用了也还好
